FilePath,FileName,Date,Time,Bbar,Malc,Mbec,MbraMmys,Mdau,Mnat,NSL,Paur,Ppip,Ppyg,Rfer,Rhip
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_211946_000,NA,NA,0.01,0.01,0.01,0.61,0.18,0.02,0.04,0.00,0.98,0.03,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_211955_000,NA,NA,0.00,0.00,0.00,0.33,0.46,0.03,0.04,0.00,0.98,0.07,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_211958_000,NA,NA,0.00,0.04,0.01,0.03,0.02,0.00,0.01,0.00,0.98,0.42,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_212004_000,NA,NA,0.00,0.00,0.00,0.53,0.25,0.03,0.10,0.01,0.98,0.05,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_212010_000,NA,NA,0.00,0.03,0.01,0.72,0.10,0.02,0.07,0.00,0.97,0.42,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_212013_000,NA,NA,0.00,0.06,0.02,0.30,0.10,0.11,0.02,0.02,0.97,0.84,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_212017_000,NA,NA,0.00,0.00,0.00,0.02,0.01,0.00,0.01,0.03,0.98,0.37,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_212020_000,NA,NA,0.00,0.00,0.00,0.05,0.01,0.00,0.02,0.04,0.98,0.28,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_212033_000,NA,NA,0.00,0.00,0.00,0.08,0.02,0.17,0.03,0.10,0.98,0.02,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_212037_000,NA,NA,0.00,0.00,0.00,0.02,0.00,0.00,0.10,0.00,0.98,0.04,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_212040_000,NA,NA,0.00,0.00,0.00,0.02,0.00,0.00,0.10,0.01,0.97,0.74,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_212045_000,NA,NA,0.00,0.06,0.02,0.21,0.08,0.01,0.06,0.00,0.96,0.56,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_212055_000,NA,NA,0.01,0.00,0.00,0.51,0.15,0.19,0.92,0.02,0.25,0.04,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_212058_000,NA,NA,0.00,0.00,0.00,0.44,0.28,0.03,0.17,0.00,0.98,0.05,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_212109_000,NA,NA,0.00,0.00,0.01,0.63,0.52,0.05,0.10,0.00,0.97,0.04,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_212129_000,NA,NA,0.00,0.00,0.00,0.01,0.00,0.00,0.11,0.00,0.05,0.97,0.01,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_212152_000,NA,NA,0.01,0.00,0.00,0.02,0.01,0.00,0.31,0.01,0.98,0.03,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_212157_000,NA,NA,0.00,0.00,0.00,0.03,0.01,0.00,0.96,0.01,0.98,0.02,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_212201_000,NA,NA,0.00,0.00,0.00,0.32,0.50,0.01,0.25,0.01,0.98,0.03,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_212208_000,NA,NA,0.00,0.00,0.00,0.07,0.01,0.00,0.29,0.01,0.98,0.05,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_212220_000,NA,NA,0.01,0.00,0.00,0.06,0.02,0.00,0.16,0.01,0.95,0.03,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_212226_000,NA,NA,0.00,0.00,0.00,0.28,0.54,0.03,0.18,0.00,0.98,0.04,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_212231_000,NA,NA,0.00,0.00,0.00,0.56,0.50,0.06,0.15,0.00,0.92,0.05,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_212242_000,NA,NA,0.01,0.00,0.00,0.03,0.01,0.00,0.21,0.00,0.98,0.03,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_212245_000,NA,NA,0.01,0.00,0.00,0.04,0.00,0.00,0.21,0.02,0.97,0.04,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_212251_000,NA,NA,0.00,0.00,0.00,0.03,0.00,0.01,0.36,0.01,0.97,0.04,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_212402_000,NA,NA,0.01,0.00,0.00,0.02,0.00,0.01,0.96,0.22,0.01,0.00,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_212414_000,NA,NA,0.00,0.00,0.00,0.12,0.01,0.01,0.10,0.01,0.97,0.04,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_212432_000,NA,NA,0.01,0.00,0.00,0.06,0.01,0.10,0.08,0.03,0.97,0.71,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_212530_000,NA,NA,0.00,0.00,0.00,0.04,0.00,0.04,0.02,0.04,0.98,0.04,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_212533_000,NA,NA,0.00,0.00,0.00,0.24,0.04,0.02,0.13,0.24,0.98,0.08,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_212535_000,NA,NA,0.01,0.00,0.01,0.60,0.13,0.03,0.89,0.28,0.33,0.05,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_212539_000,NA,NA,0.01,0.00,0.00,0.04,0.03,0.00,0.10,0.01,0.98,0.06,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_212554_000,NA,NA,0.00,0.09,0.03,0.59,0.14,0.07,0.18,0.03,0.95,0.48,0.02,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_212724_000,NA,NA,0.00,0.00,0.00,0.26,0.03,0.22,0.12,0.02,0.14,0.97,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_212823_000,NA,NA,0.00,0.00,0.00,0.03,0.01,0.00,0.07,0.01,0.98,0.16,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_212832_000,NA,NA,0.06,0.00,0.00,0.11,0.00,0.04,0.27,0.08,0.84,0.04,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_212838_000,NA,NA,0.07,0.00,0.00,0.16,0.02,0.01,0.33,0.01,0.90,0.05,0.01,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_212902_000,NA,NA,0.00,0.01,0.03,0.14,0.02,0.45,0.04,0.05,0.04,0.96,0.00,0.10
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_212940_000,NA,NA,0.00,0.00,0.00,0.77,0.36,0.11,0.15,0.01,0.44,0.05,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_213024_000,NA,NA,0.00,0.01,0.00,0.03,0.02,0.00,0.12,0.00,0.05,0.97,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_213108_000,NA,NA,0.00,0.00,0.00,0.07,0.01,0.07,0.05,0.03,0.98,0.04,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_213111_000,NA,NA,0.00,0.00,0.00,0.67,0.29,0.04,0.11,0.00,0.98,0.04,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_213127_000,NA,NA,0.00,0.01,0.00,0.45,0.18,0.04,0.26,0.02,0.98,0.17,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_213132_000,NA,NA,0.19,0.00,0.00,0.04,0.00,0.06,0.62,0.02,0.98,0.03,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_213146_000,NA,NA,0.00,0.00,0.00,0.66,0.47,0.14,0.14,0.00,0.47,0.05,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_213340_000,NA,NA,0.00,0.02,0.00,0.02,0.02,0.00,0.24,0.04,0.98,0.07,0.01,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_213517_000,NA,NA,0.00,0.08,0.03,0.11,0.04,0.05,0.01,0.01,0.04,0.97,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_213526_000,NA,NA,0.00,0.00,0.00,0.03,0.00,0.01,0.03,0.03,0.22,0.97,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_213545_000,NA,NA,0.00,0.00,0.00,0.10,0.01,0.12,0.18,0.17,0.04,0.97,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_213548_000,NA,NA,0.00,0.00,0.01,0.67,0.28,0.13,0.56,0.26,0.34,0.09,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_213558_000,NA,NA,0.00,0.02,0.02,0.61,0.76,0.12,0.09,0.01,0.53,0.04,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_213612_000,NA,NA,0.00,0.00,0.00,0.85,0.37,0.14,0.19,0.00,0.36,0.03,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_213619_000,NA,NA,0.00,0.00,0.00,0.04,0.00,0.02,0.77,0.24,0.03,0.00,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_213749_000,NA,NA,0.00,0.01,0.00,0.01,0.00,0.00,0.01,0.00,0.07,0.97,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_213755_000,NA,NA,0.00,0.00,0.00,0.70,0.41,0.12,0.12,0.00,0.39,0.97,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_213800_000,NA,NA,0.00,0.00,0.00,0.77,0.11,0.08,0.20,0.01,0.27,0.96,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_213804_000,NA,NA,0.04,0.00,0.00,0.33,0.05,0.06,0.34,0.02,0.77,0.97,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_213827_000,NA,NA,0.00,0.00,0.00,0.05,0.01,0.00,0.03,0.01,0.98,0.03,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_213833_000,NA,NA,0.02,0.07,0.05,0.12,0.04,0.15,0.11,0.03,0.95,0.97,0.00,0.09
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_213901_000,NA,NA,0.00,0.07,0.00,0.03,0.01,0.00,0.02,0.00,0.04,0.97,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_213921_000,NA,NA,0.00,0.00,0.01,0.21,0.03,0.01,0.06,0.00,0.98,0.17,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_213941_000,NA,NA,0.00,0.00,0.00,0.39,0.41,0.02,0.02,0.00,0.98,0.07,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_214004_000,NA,NA,0.00,0.00,0.00,0.02,0.00,0.00,0.15,0.01,0.98,0.03,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_214006_000,NA,NA,0.00,0.00,0.00,0.53,0.36,0.03,0.11,0.00,0.98,0.04,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_214010_000,NA,NA,0.00,0.00,0.00,0.02,0.02,0.00,0.07,0.00,0.98,0.02,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_214014_000,NA,NA,0.00,0.00,0.00,0.08,0.01,0.00,0.03,0.01,0.98,0.09,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_214016_000,NA,NA,0.01,0.01,0.05,0.70,0.42,0.03,0.01,0.01,0.98,0.06,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_214019_000,NA,NA,0.00,0.00,0.00,0.03,0.00,0.00,0.02,0.00,0.98,0.03,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_214021_000,NA,NA,0.00,0.00,0.00,0.05,0.01,0.06,0.03,0.03,0.98,0.03,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_214023_000,NA,NA,0.00,0.00,0.00,0.10,0.01,0.00,0.11,0.01,0.96,0.18,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_214029_000,NA,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.01,0.98,0.03,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_214102_000,NA,NA,0.00,0.00,0.00,0.03,0.00,0.00,0.06,0.01,0.98,0.03,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_214112_000,NA,NA,0.00,0.00,0.00,0.01,0.01,0.00,0.00,0.00,0.98,0.03,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_214116_000,NA,NA,0.01,0.00,0.00,0.19,0.02,0.08,0.12,0.03,0.97,0.07,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_214129_000,NA,NA,0.00,0.00,0.00,0.02,0.00,0.04,0.19,0.03,0.98,0.03,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_214132_000,NA,NA,0.00,0.00,0.00,0.03,0.00,0.00,0.08,0.01,0.98,0.04,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_214134_000,NA,NA,0.00,0.00,0.00,0.04,0.01,0.00,0.19,0.01,0.98,0.07,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_214138_000,NA,NA,0.00,0.10,0.00,0.11,0.04,0.01,0.19,0.01,0.98,0.27,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_214216_000,NA,NA,0.01,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.98,0.96,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_214220_000,NA,NA,0.00,0.00,0.00,0.04,0.01,0.00,0.06,0.01,0.98,0.03,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_214320_000,NA,NA,0.00,0.00,0.00,0.77,0.19,0.04,0.15,0.01,0.30,0.98,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_214411_000,NA,NA,0.00,0.00,0.00,0.01,0.00,0.00,0.09,0.00,0.98,0.97,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_214415_000,NA,NA,0.01,0.00,0.00,0.05,0.01,0.06,0.12,0.07,0.11,0.97,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_214535_000,NA,NA,0.01,0.00,0.00,0.16,0.02,0.29,0.09,0.04,0.03,0.97,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_214738_000,NA,NA,0.00,0.00,0.01,0.03,0.01,0.00,0.02,0.00,0.98,0.04,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_214752_000,NA,NA,0.01,0.00,0.00,0.04,0.00,0.00,0.20,0.01,0.98,0.08,0.03,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_214754_000,NA,NA,0.00,0.00,0.00,0.02,0.00,0.03,0.21,0.05,0.96,0.95,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_214843_000,NA,NA,0.01,0.00,0.02,0.36,0.05,0.06,0.85,0.21,0.61,0.06,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_214845_000,NA,NA,0.03,0.00,0.00,0.09,0.01,0.00,0.27,0.01,0.93,0.05,0.01,0.01
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_214848_000,NA,NA,0.02,0.01,0.00,0.13,0.08,0.00,0.24,0.01,0.93,0.03,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_214856_000,NA,NA,0.37,0.00,0.00,0.03,0.01,0.00,0.38,0.02,0.87,0.97,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_214858_000,NA,NA,0.01,0.00,0.00,0.03,0.01,0.00,0.15,0.04,0.84,0.97,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_214904_000,NA,NA,0.02,0.00,0.00,0.16,0.03,0.04,0.40,0.04,0.98,0.08,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_214908_000,NA,NA,0.00,0.00,0.00,0.07,0.02,0.01,0.23,0.01,0.98,0.09,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_214928_000,NA,NA,0.00,0.00,0.00,0.10,0.01,0.07,0.03,0.05,0.98,0.08,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_214931_000,NA,NA,0.00,0.00,0.02,0.18,0.06,0.46,0.23,0.02,0.96,0.02,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_215051_000,NA,NA,0.04,0.11,0.09,0.22,0.01,0.17,0.15,0.01,0.91,0.28,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_215052_000,NA,NA,0.01,0.00,0.00,0.08,0.01,0.01,0.36,0.03,0.81,0.96,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_215057_000,NA,NA,0.01,0.00,0.00,0.15,0.06,0.01,0.37,0.02,0.87,0.04,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_215114_000,NA,NA,0.06,0.00,0.00,0.05,0.01,0.00,0.26,0.04,0.66,0.02,0.02,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_215116_000,NA,NA,0.07,0.00,0.00,0.07,0.02,0.01,0.21,0.18,0.79,0.03,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_215207_000,NA,NA,0.01,0.00,0.00,0.04,0.00,0.05,0.08,0.04,0.04,0.96,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_215303_000,NA,NA,0.00,0.00,0.00,0.07,0.01,0.00,0.41,0.01,0.96,0.04,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_215305_000,NA,NA,0.06,0.00,0.00,0.12,0.03,0.00,0.12,0.00,0.96,0.03,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_215309_000,NA,NA,0.06,0.00,0.00,0.11,0.04,0.01,0.33,0.03,0.97,0.04,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_215316_000,NA,NA,0.05,0.00,0.00,0.12,0.03,0.01,0.19,0.02,0.72,0.04,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_215327_000,NA,NA,0.00,0.00,0.00,0.12,0.05,0.01,0.18,0.05,0.95,0.03,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_215329_000,NA,NA,0.01,0.00,0.00,0.66,0.20,0.37,0.23,0.03,0.95,0.06,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_215336_000,NA,NA,0.05,0.00,0.00,0.16,0.02,0.01,0.18,0.01,0.96,0.95,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_215340_000,NA,NA,0.21,0.00,0.00,0.08,0.01,0.01,0.25,0.01,0.94,0.03,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_215342_000,NA,NA,0.00,0.00,0.00,0.12,0.02,0.01,0.14,0.01,0.97,0.06,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_215348_000,NA,NA,0.00,0.01,0.01,0.54,0.50,0.04,0.29,0.01,0.94,0.05,0.01,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_215352_000,NA,NA,0.16,0.00,0.00,0.07,0.01,0.01,0.33,0.01,0.97,0.03,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_215357_000,NA,NA,0.12,0.00,0.00,0.02,0.01,0.00,0.22,0.02,0.84,0.04,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_215403_000,NA,NA,0.00,0.00,0.00,0.12,0.02,0.00,0.22,0.01,0.97,0.11,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_215406_000,NA,NA,0.03,0.00,0.00,0.10,0.02,0.01,0.39,0.01,0.86,0.09,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_215410_000,NA,NA,0.00,0.03,0.00,0.28,0.04,0.01,0.25,0.01,0.94,0.05,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_215416_000,NA,NA,0.01,0.05,0.00,0.20,0.09,0.01,0.15,0.01,0.97,0.06,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_215419_000,NA,NA,0.24,0.14,0.03,0.25,0.01,0.02,0.02,0.01,0.86,0.60,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_215438_000,NA,NA,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.01,0.04,0.98,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_215444_000,NA,NA,0.00,0.00,0.00,0.01,0.00,0.00,0.13,0.00,0.98,0.95,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_215455_000,NA,NA,0.03,0.00,0.01,0.74,0.31,0.11,0.16,0.10,0.98,0.85,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_215502_000,NA,NA,0.01,0.00,0.00,0.56,0.28,0.15,0.07,0.02,0.97,0.06,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_215527_000,NA,NA,0.00,0.00,0.00,0.15,0.00,0.18,0.09,0.04,0.05,0.97,0.01,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_215532_000,NA,NA,0.00,0.01,0.00,0.60,0.28,0.06,0.21,0.01,0.97,0.18,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_215536_000,NA,NA,0.09,0.00,0.00,0.02,0.00,0.00,0.19,0.01,0.65,0.04,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_215544_000,NA,NA,0.04,0.00,0.00,0.06,0.03,0.01,0.39,0.02,0.91,0.04,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_215551_000,NA,NA,0.00,0.00,0.00,0.70,0.31,0.05,0.26,0.01,0.84,0.04,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_215554_000,NA,NA,0.09,0.00,0.00,0.64,0.25,0.05,0.33,0.02,0.62,0.04,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_215559_000,NA,NA,0.01,0.01,0.00,0.17,0.02,0.00,0.41,0.02,0.98,0.03,0.01,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_215616_000,NA,NA,0.00,0.00,0.00,0.01,0.00,0.00,0.19,0.01,0.06,0.97,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_215623_000,NA,NA,0.00,0.00,0.00,0.05,0.01,0.01,0.42,0.02,0.96,0.04,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_215654_000,NA,NA,0.04,0.00,0.00,0.05,0.01,0.05,0.13,0.01,0.65,0.95,0.01,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_215746_000,NA,NA,0.00,0.00,0.02,0.14,0.03,0.47,0.01,0.05,0.98,0.02,0.00,0.00
C:/some/path/place_1/01.04.22/Analyse_Ergebnisse,O2 01PR539745_20220430_215748_000,NA,NA,0.01,0.00,0.00,0.03,0.01,0.00,0.07,0.02,0.97,0.05,0.00,0.00
